Packet ID,TIME,Size,eth.src,eth.dst,IP.src,IP.dst,IP.proto,port.src,port.dst
133,1648005993,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,5871
150,1648005993,126,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,5871
151,1648005993,128,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,5871
152,1648005993,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,5871
153,1648005993,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,5871
154,1648005993,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,5871
164,1648005993,296,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,22803
165,1648005993,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,22803
166,1648005993,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,22803
167,1648005993,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,22803
170,1648005993,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.202,149.171.0.34,6,443,6731
240,1648005993,123,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.202,149.171.0.34,6,443,6731
241,1648005993,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.202,149.171.0.34,6,443,6731
242,1648005993,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.202,149.171.0.34,6,443,6731
243,1648005993,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.202,149.171.0.34,6,443,6731
244,1648005993,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,22803
724,1648005993,121,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,22803
725,1648005993,103,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,22803
1190,1648005993,107,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.24.189,149.171.0.34,6,443,33444
1490,1648005994,93,3c:61:04:d2:28:2a,b8:38:61:70:8c:c0,18.67.93.113,149.171.0.34,6,443,34742
1493,1648005994,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,4897
1532,1648005994,141,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,4897
1533,1648005994,159,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,4897
1534,1648005994,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,4897
1546,1648005994,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,4897
1725,1648005994,95,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.98.8.66,149.171.0.34,6,443,56457
1726,1648005994,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.98.8.66,6,56457,443
1784,1648005995,145,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.3,6,4897,443
1785,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,4897
1814,1648005995,163,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,4897
1815,1648005995,128,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,4897
1816,1648005995,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,4897
1817,1648005995,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,4897
1818,1648005995,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.3,6,4897,443
1819,1648005995,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.3,6,4897,443
1822,1648005995,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.3,6,4897,443
1823,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.3,149.171.0.34,6,443,4897
1912,1648005995,74,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
1913,1648005995,66,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1914,1648005995,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
1915,1648005995,710,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
1916,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1924,1648005995,816,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1925,1648005995,116,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1926,1648005995,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
1927,1648005995,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
1933,1648005995,138,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
1934,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1938,1648005995,98,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,40.100.145.162,149.171.0.34,6,443,20719
1939,1648005995,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,40.100.145.162,6,20719,443
1940,1648005995,224,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
1941,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1942,1648005995,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1943,1648005995,1423,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
1944,1648005995,1484,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
1945,1648005995,934,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
1950,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1951,1648005995,85,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
1952,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1958,1648005995,106,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.24.189,149.171.0.34,6,443,21184
1961,1648005995,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,74.125.24.189,6,21184,443
1988,1648005995,748,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1989,1648005995,713,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1990,1648005995,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
1991,1648005995,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
2003,1648005995,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
2005,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
2006,1648005995,379,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
2007,1648005995,256,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
2008,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
2009,1648005995,1434,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
2010,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
2011,1648005995,813,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
2012,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
2013,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
2041,1648005995,580,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
2042,1648005995,363,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
2044,1648005995,345,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
2045,1648005995,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
2046,1648005995,302,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
2047,1648005995,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
2048,1648005995,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
2049,1648005995,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,46952,443
2050,1648005995,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,46952
2098,1648005996,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,9219,443
2099,1648005996,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,9219
2100,1648005996,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,9219,443
2104,1648005996,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,5207
2105,1648005996,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,5207,443
2106,1648005996,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,37741,443
2108,1648005996,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,37741
2109,1648005996,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,37741,443
2133,1648005996,95,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.98.8.34,149.171.0.34,6,443,2074
2134,1648005996,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.98.8.34,6,2074,443
2516,1648005996,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,104.149.142.86,149.171.0.34,6,49841,4032
3085,1648005997,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.65,6,41361,443
3086,1648005997,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.65,149.171.0.34,6,443,41361
3094,1648005997,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.65,6,41361,443
3460,1648005997,1083,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,210.215.73.212,6,40777,443
3469,1648005997,1131,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,210.215.73.212,149.171.0.34,6,443,40777
3470,1648005997,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,210.215.73.212,6,40777,443
3549,1648005998,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,13558,443
3550,1648005998,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.78,149.171.0.34,6,443,13558
3551,1648005998,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.78,6,13558,443
3560,1648005998,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,56563,443
3561,1648005998,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,56563
3562,1648005998,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,56563
3571,1648005998,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,56563,443
3662,1648005998,178,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,22803
3671,1648005998,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,22803,443
3687,1648005998,78,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,169.56.125.232,6,56049,443
3705,1648005999,74,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3706,1648005999,66,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3707,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3712,1648005999,698,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3713,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3716,1648005999,257,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
3719,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,59408,443
3721,1648005999,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
3722,1648005999,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
3723,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,59408,443
3724,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,59408,443
3726,1648005999,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,59408,443
3727,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
3730,1648005999,289,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,9511,443
3732,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,9511
3753,1648005999,78,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,169.56.125.232,149.171.0.34,6,443,56049
3755,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,169.56.125.232,6,56049,443
3762,1648005999,266,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3764,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3765,1648005999,118,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3766,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3767,1648005999,614,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3768,1648005999,224,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3769,1648005999,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3770,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3774,1648005999,294,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3778,1648005999,85,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3779,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3780,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3800,1648005999,74,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,13.69.239.72,6,18325,443
3806,1648005999,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,17122,443
3807,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,17122
3809,1648005999,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,17122
3817,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,17122,443
3824,1648005999,781,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3825,1648005999,167,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3826,1648005999,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3827,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3828,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3829,1648005999,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,41429,443
3843,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,41429
3864,1648005999,123,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,9511
3865,1648005999,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,9511
3866,1648005999,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,9511
3867,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,9511,443
3868,1648005999,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,9511,443
3869,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,9511
3870,1648005999,1138,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,59408,443
3871,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
3914,1648005999,66,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,13.69.239.72,149.171.0.34,6,443,18325
3932,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,13.69.239.72,6,18325,443
3988,1648005999,268,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,13.69.239.72,6,18325,443
4203,1648005999,121,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
4204,1648005999,103,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
4205,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,59408,443
4220,1648005999,4456,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,13.69.239.72,149.171.0.34,6,443,18325
4222,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,13.69.239.72,6,18325,443
4223,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,13.69.239.72,6,18325,443
4231,1648005999,212,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,13.69.239.72,6,18325,443
4233,1648005999,139,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
4234,1648005999,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
4235,1648005999,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
4236,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,59408,443
4237,1648005999,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,59408,443
4238,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
4242,1648005999,287,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,9511,443
4243,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,9511
4249,1648005999,117,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,16440,443
4250,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,16440,443
4251,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,16440
4252,1648005999,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,16440
4253,1648005999,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,16440,443
4264,1648006000,105,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,13.69.239.72,149.171.0.34,6,443,18325
4265,1648006000,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,13.69.239.72,6,18325,443
4300,1648006000,123,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,9511
4301,1648006000,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,9511
4302,1648006000,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,9511
4303,1648006000,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,9511,443
4304,1648006000,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,9511,443
4305,1648006000,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,9511
4308,1648006000,352,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,59408,443
4309,1648006000,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
4344,1648006000,1119,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.78,6,16323,443
4345,1648006000,443,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.78,6,16323,443
4346,1648006000,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.78,149.171.0.34,6,443,16323
4347,1648006000,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.78,149.171.0.34,6,443,16323
4348,1648006000,1447,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.78,6,16323,443
4349,1648006000,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.78,149.171.0.34,6,443,16323
4383,1648006000,454,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.78,149.171.0.34,6,443,16323
4384,1648006000,419,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.78,149.171.0.34,6,443,16323
4385,1648006000,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.78,6,16323,443
4386,1648006000,151,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.78,149.171.0.34,6,443,16323
4387,1648006000,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.78,149.171.0.34,6,443,16323
4388,1648006000,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.78,6,16323,443
4390,1648006000,1514,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,13.69.239.72,6,18325,443
4394,1648006000,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.78,6,16323,443
4395,1648006000,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.78,149.171.0.34,6,443,16323
4418,1648006000,121,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
4419,1648006000,103,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.71.74,149.171.0.34,6,443,59408
4420,1648006000,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.71.74,6,59408,443
4434,1648006000,584,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,13.69.239.72,6,18325,443
4484,1648006000,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,13.69.239.72,149.171.0.34,6,443,18325
4489,1648006000,541,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,23.1.240.43,6,14195,443
4490,1648006000,1170,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,23.1.240.43,149.171.0.34,6,443,14195
4491,1648006000,550,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,23.1.240.43,6,14195,443
4494,1648006000,751,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,23.1.240.43,149.171.0.34,6,443,14195
4495,1648006000,16467,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,23.1.240.43,149.171.0.34,6,443,14195
4496,1648006000,16114,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,23.1.240.43,149.171.0.34,6,443,14195
4497,1648006000,407,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,23.1.240.43,149.171.0.34,6,443,14195
4498,1648006000,17574,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,23.1.240.43,149.171.0.34,6,443,14195
