Packet ID,TIME,Size,eth.src,eth.dst,IP.src,IP.dst,IP.proto,port.src,port.dst
663609,1645404150,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.144.58,52.108.40.15,6,52732,443
670042,1645404150,123,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,148.66.234.220,149.171.144.58,6,443,54641
670047,1645404150,123,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.144.58,148.66.234.220,6,54641,443
672340,1645404151,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,148.66.234.220,149.171.144.58,6,443,54641
680055,1645404151,208,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.144.58,162.125.19.130,6,53210,443
680057,1645404151,3967,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.144.58,162.125.19.130,6,53210,443
683036,1645404152,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,162.125.19.130,149.171.144.58,6,443,53210
683037,1645404152,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,162.125.19.130,149.171.144.58,6,443,53210
683065,1645404152,767,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,162.125.19.130,149.171.144.58,6,443,53210
684234,1645404152,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.144.58,162.125.19.130,6,53210,443
692462,1645404153,123,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.144.58,148.66.234.220,6,54638,443
693116,1645404153,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.144.58,74.125.200.188,6,56259,5228
